resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,Win or Lost
19543,813,689,87,19,21,\N,R,15,0.0,56,0,0.0,0,\N,0.0,0.0,25,lost
19544,813,581,133,2,23,\N,R,16,0.0,56,0,0.0,0,\N,0.0,0.0,20,lost
19545,813,486,133,4,27,\N,R,17,0.0,54,0,0.0,0,\N,0.0,0.0,8,lost
19546,813,456,125,12,28,\N,R,18,0.0,50,0,0.0,0,\N,0.0,0.0,36,lost
19547,813,640,105,31,26,\N,R,19,0.0,34,0,0.0,0,\N,0.0,0.0,8,lost
19548,813,651,133,1,12,\N,R,20,0.0,31,0,0.0,0,\N,0.0,0.0,8,lost
19549,813,554,128,30,22,\N,R,21,0.0,30,0,0.0,0,\N,0.0,0.0,48,lost
19550,813,707,125,15,20,\N,R,22,0.0,24,0,0.0,0,\N,0.0,0.0,80,lost
19551,813,427,128,29,8,\N,R,23,0.0,14,0,0.0,0,\N,0.0,0.0,109,lost
19552,813,708,133,3,17,\N,R,24,0.0,14,0,0.0,0,\N,0.0,0.0,8,lost
19553,813,501,128,28,9,\N,R,25,0.0,5,0,0.0,0,\N,0.0,0.0,10,lost
19554,813,664,125,11,13,\N,R,26,0.0,0,0,0.0,0,\N,0.0,0.0,31,lost
19555,813,705,87,22,25,\N,R,27,0.0,0,0,0.0,0,\N,0.0,0.0,69,lost
19556,814,642,6,12,3,1,1,1,8.0,18,3:02:25.0,10945.0,0,\N,0.0,0.0,1,win
19557,814,579,105,5,2,2,2,2,6.0,18,1:04.0,11009.0,0,\N,0.0,0.0,1,lost
19558,814,578,6,3,4,3,3,3,4.0,18,1:43.6,11048.6,0,\N,0.0,0.0,1,lost
19559,814,697,105,7,7,4,4,4,3.0,18,8:48.6,11473.6,0,\N,0.0,0.0,1,lost
19560,814,640,105,17,11,5,5,5,2.0,17,0,0.0,0,\N,0.0,0.0,11,lost
19561,814,475,87,19,12,6,6,6,0.0,17,0,0.0,0,\N,0.0,0.0,11,lost
19562,814,680,6,18,19,7,7,7,0.0,17,0,0.0,0,\N,0.0,0.0,11,lost
19563,814,647,6,1,1,8,8,8,0.0,17,0,0.0,0,\N,0.0,0.0,11,lost
19564,814,478,144,31,14,9,9,9,0.0,17,0,0.0,0,\N,0.0,0.0,11,lost
19565,814,627,6,20,22,10,10,10,0.0,17,0,0.0,0,\N,0.0,0.0,11,lost
19566,814,690,87,40,20,11,11,11,0.0,16,0,0.0,0,\N,0.0,0.0,12,lost
19567,814,692,144,24,28,12,12,12,0.0,16,0,0.0,0,\N,0.0,0.0,12,lost
19568,814,664,125,16,16,13,13,13,0.0,16,0,0.0,0,\N,0.0,0.0,12,lost
19569,814,710,145,36,26,14,14,14,0.0,16,0,0.0,0,\N,0.0,0.0,12,lost
19570,814,709,145,37,32,15,15,15,0.0,15,0,0.0,0,\N,0.0,0.0,13,lost
19571,814,455,144,22,29,16,16,16,0.0,14,0,0.0,0,\N,0.0,0.0,14,lost
19572,814,633,6,4,6,\N,R,17,0.0,15,0,0.0,0,\N,0.0,0.0,5,lost
19573,814,689,87,38,17,\N,R,18,0.0,15,0,0.0,0,\N,0.0,0.0,5,lost
19574,814,670,105,8,8,\N,R,19,0.0,13,0,0.0,0,\N,0.0,0.0,22,lost
19575,814,431,146,35,24,\N,R,20,0.0,12,0,0.0,0,\N,0.0,0.0,43,lost
19576,814,660,125,12,25,\N,R,21,0.0,12,0,0.0,0,\N,0.0,0.0,31,lost
19577,814,711,144,26,34,\N,R,22,0.0,10,0,0.0,0,\N,0.0,0.0,31,lost
19578,814,712,144,23,18,\N,R,23,0.0,8,0,0.0,0,\N,0.0,0.0,31,lost
19579,814,554,128,9,9,\N,R,24,0.0,7,0,0.0,0,\N,0.0,0.0,6,lost
19580,814,501,128,11,10,\N,R,25,0.0,6,0,0.0,0,\N,0.0,0.0,5,lost
19581,814,669,125,14,15,\N,R,26,0.0,6,0,0.0,0,\N,0.0,0.0,22,lost
19582,814,713,147,28,21,\N,R,27,0.0,3,0,0.0,0,\N,0.0,0.0,31,lost
19583,814,714,6,34,27,\N,R,28,0.0,3,0,0.0,0,\N,0.0,0.0,31,lost
19584,814,715,147,41,30,\N,R,29,0.0,2,0,0.0,0,\N,0.0,0.0,31,lost
19585,814,427,128,10,5,\N,R,30,0.0,1,0,0.0,0,\N,0.0,0.0,24,lost
19586,814,456,125,15,13,\N,R,31,0.0,1,0,0.0,0,\N,0.0,0.0,5,lost
19587,814,716,144,32,33,\N,R,32,0.0,1,0,0.0,0,\N,0.0,0.0,31,lost
19588,814,717,147,21,23,\N,R,33,0.0,0,0,0.0,0,\N,0.0,0.0,31,lost
19589,814,718,144,30,31,\N,R,34,0.0,0,0,0.0,0,\N,0.0,0.0,48,lost
19590,815,647,6,46,2,1,1,1,9.0,65,3:01:34.40,10894.4,0,\N,0.0,0.0,1,win
19591,815,642,6,24,3,2,2,2,6.0,65,1:12.93,10967.33,0,\N,0.0,0.0,1,lost
19592,815,578,6,26,7,3,3,3,4.0,65,1:35.96,10990.36,0,\N,0.0,0.0,1,lost
19593,815,579,105,32,1,4,4,4,1.5,64,0,0.0,0,\N,0.0,0.0,11,lost
19594,815,691,105,34,11,5,5,5,2.0,62,0,0.0,0,\N,0.0,0.0,13,lost
19595,815,633,6,28,6,6,6,6,0.0,62,0,0.0,0,\N,0.0,0.0,13,lost
19596,815,663,87,20,9,7,7,7,0.0,62,0,0.0,0,\N,0.0,0.0,13,lost
19597,815,720,6,40,19,8,8,8,0.0,51,0,0.0,0,\N,0.0,0.0,111,lost
19598,815,719,133,18,18,9,9,9,0.0,49,0,0.0,0,\N,0.0,0.0,116,lost
19599,815,622,105,4,20,\N,R,10,0.0,54,0,0.0,0,\N,0.0,0.0,6,lost
19600,815,640,105,42,8,\N,R,11,0.0,49,0,0.0,0,\N,0.0,0.0,7,lost
19601,815,670,105,36,5,\N,R,12,0.0,46,0,0.0,0,\N,0.0,0.0,5,lost
19602,815,427,128,8,4,\N,R,13,0.0,43,0,0.0,0,\N,0.0,0.0,109,lost
19603,815,554,128,6,12,\N,R,14,0.0,37,0,0.0,0,\N,0.0,0.0,51,lost
19604,815,697,105,30,10,\N,R,15,0.0,29,0,0.0,0,\N,0.0,0.0,5,lost
19605,815,651,133,16,15,\N,R,16,0.0,29,0,0.0,0,\N,0.0,0.0,5,lost
19606,815,721,6,38,17,\N,R,17,0.0,17,0,0.0,0,\N,0.0,0.0,5,lost
19607,815,632,133,14,16,\N,R,18,0.0,1,0,0.0,0,\N,0.0,0.0,5,lost
19608,815,680,6,2,13,\N,R,19,0.0,0,0,0.0,0,\N,0.0,0.0,20,lost
19609,815,627,6,10,14,\N,R,20,0.0,0,0,0.0,0,\N,0.0,0.0,20,lost
19610,816,579,105,50,2,1,1,1,9.0,80,2:49:45.9,10185.9,0,\N,0.0,0.0,1,win
19611,816,642,6,6,3,2,2,2,6.0,80,1.4,10187.3,0,\N,0.0,0.0,1,lost
19612,816,633,6,2,5,3,3,3,4.0,79,0,0.0,0,\N,0.0,0.0,11,lost
19613,816,578,6,8,6,4,4,4,3.0,79,0,0.0,0,\N,0.0,0.0,11,lost
19614,816,427,128,36,8,5,5,5,2.0,79,0,0.0,0,\N,0.0,0.0,11,lost
19615,816,643,128,40,16,6,6,6,0.0,77,0,0.0,0,\N,0.0,0.0,13,lost
19616,816,644,105,56,12,7,7,7,0.0,76,0,0.0,0,\N,0.0,0.0,14,lost
19617,816,620,6,10,11,8,8,8,0.0,75,0,0.0,0,\N,0.0,0.0,15,lost
19618,816,501,128,38,15,9,9,9,0.0,75,0,0.0,0,\N,0.0,0.0,15,lost
19619,816,589,127,32,25,10,10,10,0.0,72,0,0.0,0,\N,0.0,0.0,18,lost
19620,816,669,105,44,23,11,11,11,0.0,72,0,0.0,0,\N,0.0,0.0,18,lost
19621,816,689,87,46,24,12,12,12,0.0,70,0,0.0,0,\N,0.0,0.0,88,lost
19622,816,475,87,28,10,13,13,13,0.0,70,0,0.0,0,\N,0.0,0.0,88,lost
19623,816,717,147,48,29,14,14,14,0.0,67,0,0.0,0,\N,0.0,0.0,53,lost
19624,816,704,133,16,28,15,15,15,0.0,67,0,0.0,0,\N,0.0,0.0,53,lost
19625,816,627,6,64,17,16,16,16,0.0,65,0,0.0,0,\N,0.0,0.0,112,lost
19626,816,647,6,4,1,\N,R,17,0.0,79,0,0.0,0,\N,0.0,0.0,3,lost
19627,816,697,105,52,7,\N,R,18,0.0,77,0,0.0,0,\N,0.0,0.0,60,lost
19628,816,670,105,54,4,\N,R,19,0.0,75,0,0.0,0,\N,0.0,0.0,3,lost
19629,816,640,105,58,9,\N,R,20,0.0,70,0,0.0,0,\N,0.0,0.0,5,lost
19630,816,486,125,20,22,\N,N,21,0.0,61,0,0.0,0,\N,0.0,0.0,62,lost
19631,816,663,87,30,19,\N,N,22,0.0,57,0,0.0,0,\N,0.0,0.0,62,lost
19632,816,664,125,24,18,\N,N,23,0.0,56,0,0.0,0,\N,0.0,0.0,62,lost
19633,816,722,6,12,20,\N,R,24,0.0,40,0,0.0,0,\N,0.0,0.0,5,lost
19634,816,456,125,22,14,\N,R,25,0.0,33,0,0.0,0,\N,0.0,0.0,37,lost
19635,816,622,105,2,21,\N,R,26,0.0,18,0,0.0,0,\N,0.0,0.0,5,lost
19636,816,625,127,34,13,\N,R,27,0.0,17,0,0.0,0,\N,0.0,0.0,5,lost
19637,816,667,133,18,26,\N,R,28,0.0,14,0,0.0,0,\N,0.0,0.0,5,lost
19638,816,660,125,26,30,\N,R,29,0.0,7,0,0.0,0,\N,0.0,0.0,69,lost
19639,816,651,133,14,27,\N,R,30,0.0,6,0,0.0,0,\N,0.0,0.0,5,lost
19640,817,641,6,30,2,1,1,1,9.0,62,3:01:46.1,10906.1,0,\N,0.0,0.0,1,win
19641,817,723,6,42,5,2,2,2,6.0,62,2:37.2,11063.3,0,\N,0.0,0.0,1,lost
19642,817,554,128,6,7,3,3,3,4.0,61,0,0.0,0,\N,0.0,0.0,11,lost
19643,817,663,148,22,13,4,4,4,3.0,60,0,0.0,0,\N,0.0,0.0,12,lost
19644,817,689,87,26,15,5,5,5,2.0,59,0,0.0,0,\N,0.0,0.0,13,lost
19645,817,640,105,38,8,6,6,6,0.0,58,0,0.0,0,\N,0.0,0.0,14,lost
19646,817,721,6,44,19,7,7,7,0.0,56,0,0.0,0,\N,0.0,0.0,16,lost
19647,817,688,87,24,17,8,8,8,0.0,55,0,0.0,0,\N,0.0,0.0,17,lost
19648,817,669,141,10,11,\N,R,9,0.0,52,0,0.0,0,\N,0.0,0.0,5,lost
19649,817,609,6,32,4,\N,R,10,0.0,51,0,0.0,0,\N,0.0,0.0,121,lost
19650,817,501,105,40,18,\N,R,11,0.0,31,0,0.0,0,\N,0.0,0.0,5,lost
19651,817,475,133,46,9,\N,W,12,0.0,24,0,0.0,0,\N,0.0,0.0,54,lost
19652,817,651,133,20,12,\N,W,13,0.0,24,0,0.0,0,\N,0.0,0.0,54,lost
19653,817,626,128,8,3,\N,R,14,0.0,20,0,0.0,0,\N,0.0,0.0,21,lost
19654,817,642,6,28,1,\N,R,15,0.0,16,0,0.0,0,\N,0.0,0.0,121,lost
19655,817,581,133,18,6,\N,R,16,0.0,12,0,0.0,0,\N,0.0,0.0,86,lost
19656,817,725,133,16,10,\N,R,17,0.0,12,0,0.0,0,\N,0.0,0.0,86,lost
19657,817,717,147,2,14,\N,R,18,0.0,4,0,0.0,0,\N,0.0,0.0,5,lost
19658,817,724,144,4,16,\N,R,19,0.0,4,0,0.0,0,\N,0.0,0.0,95,lost
19659,817,627,6,12,20,\N,R,20,0.0,2,0,0.0,0,\N,0.0,0.0,3,lost
19660,817,720,141,50,21,\N,R,21,0.0,1,0,0.0,0,\N,0.0,0.0,121,lost
19661,818,526,114,98,7,1,1,1,8.0,200,3:52:41.88,13961.88,0,\N,0.0,0.0,1,win
19662,818,509,113,59,10,2,2,2,6.0,200,4:02.33,14204.21,0,\N,0.0,0.0,1,lost
19663,818,611,113,18,5,3,3,3,4.0,200,6:11.61,14333.49,0,\N,0.0,0.0,1,lost
19664,818,518,110,1,6,4,4,4,3.0,200,6:48.34,14370.22,0,\N,0.0,0.0,1,lost
19665,818,656,113,33,20,5,5,5,2.0,200,8:40.15,14482.03,0,\N,0.0,0.0,1,lost
19666,818,525,113,77,21,6,6,6,0.0,200,9:24.32,14526.2,0,\N,0.0,0.0,1,lost
19667,818,592,113,37,23,7,7,7,0.0,200,10:35.24,14597.12,0,\N,0.0,0.0,1,lost
19668,818,726,113,54,14,8,8,8,0.0,200,12:00.61,14682.49,0,\N,0.0,0.0,1,lost
19669,818,629,113,22,9,9,9,9,0.0,200,12:23.76,14705.64,0,\N,0.0,0.0,1,lost
19670,818,593,113,5,31,10,10,10,0.0,200,13:37.78,14779.66,0,\N,0.0,0.0,1,lost
19671,818,658,113,4,3,11,11,11,0.0,200,14:21.72,14823.6,0,\N,0.0,0.0,1,lost
19672,818,727,107,29,26,12,12,12,0.0,200,16:05.10,14926.98,0,\N,0.0,0.0,1,lost
19673,818,728,113,14,16,13,13,13,0.0,200,16:55.65,14977.53,0,\N,0.0,0.0,1,lost
19674,818,729,129,7,15,14,14,14,0.0,200,18:48.66,15090.54,0,\N,0.0,0.0,1,lost
19675,818,730,149,65,13,15,15,15,0.0,197,0,0.0,0,\N,0.0,0.0,13,lost
19676,818,513,111,81,24,16,16,16,0.0,193,0,0.0,0,\N,0.0,0.0,17,lost
19677,818,657,113,26,8,17,17,17,1.0,191,0,0.0,0,\N,0.0,0.0,38,lost
19678,818,521,113,16,11,18,18,18,0.0,187,0,0.0,0,\N,0.0,0.0,53,lost
19679,818,731,110,2,12,19,19,19,0.0,184,0,0.0,0,\N,0.0,0.0,116,lost
19680,818,675,110,8,28,20,20,20,0.0,184,0,0.0,0,\N,0.0,0.0,116,lost
19681,818,732,113,31,33,21,21,21,0.0,182,0,0.0,0,\N,0.0,0.0,114,lost
19682,818,677,139,48,29,\N,R,22,0.0,162,0,0.0,0,\N,0.0,0.0,44,lost
19683,818,449,113,34,22,\N,R,23,0.0,130,0,0.0,0,\N,0.0,0.0,51,lost
19684,818,529,150,27,30,\N,R,24,0.0,93,0,0.0,0,\N,0.0,0.0,51,lost
19685,818,699,113,36,4,\N,R,25,0.0,84,0,0.0,0,\N,0.0,0.0,126,lost
19686,818,628,113,73,32,\N,R,26,0.0,77,0,0.0,0,\N,0.0,0.0,24,lost
19687,818,615,113,28,1,\N,R,27,0.0,71,0,0.0,0,\N,0.0,0.0,101,lost
19688,818,520,113,67,18,\N,R,28,0.0,65,0,0.0,0,\N,0.0,0.0,43,lost
19689,818,702,113,93,25,\N,R,29,0.0,49,0,0.0,0,\N,0.0,0.0,7,lost
19690,818,733,113,21,27,\N,R,30,0.0,41,0,0.0,0,\N,0.0,0.0,126,lost
19691,818,647,6,12,19,\N,R,31,0.0,40,0,0.0,0,\N,0.0,0.0,36,lost
19692,818,734,129,55,17,\N,R,32,0.0,34,0,0.0,0,\N,0.0,0.0,6,lost
19693,818,612,113,9,2,\N,R,33,0.0,20,0,0.0,0,\N,0.0,0.0,94,lost
19694,819,647,6,4,1,1,1,1,9.0,36,3:03:46.3,11026.3,0,\N,0.0,0.0,1,win
19695,819,642,6,2,2,2,2,2,6.0,36,1:55.2,11141.5,0,\N,0.0,0.0,1,lost
19696,819,626,128,14,4,3,3,3,4.0,36,4:28.4,11294.7,0,\N,0.0,0.0,1,lost
19697,819,578,87,8,6,4,4,4,3.0,35,0,0.0,0,\N,0.0,0.0,11,lost
19698,819,632,133,28,8,5,5,5,2.0,34,0,0.0,0,\N,0.0,0.0,12,lost
19699,819,689,87,10,9,6,6,6,0.0,34,0,0.0,0,\N,0.0,0.0,12,lost
19700,819,735,6,34,13,7,7,7,0.0,33,0,0.0,0,\N,0.0,0.0,13,lost
19701,819,660,128,18,19,8,8,8,0.0,33,0,0.0,0,\N,0.0,0.0,13,lost
19702,819,688,87,12,12,9,9,9,0.0,33,0,0.0,0,\N,0.0,0.0,13,lost
19703,819,669,141,20,18,10,10,10,0.0,32,0,0.0,0,\N,0.0,0.0,14,lost
19704,819,651,133,24,14,11,11,11,0.0,32,0,0.0,0,\N,0.0,0.0,14,lost
19705,819,736,133,30,20,12,12,12,0.0,32,0,0.0,0,\N,0.0,0.0,14,lost
19706,819,703,144,38,21,13,13,13,0.0,31,0,0.0,0,\N,0.0,0.0,15,lost
19707,819,737,141,44,22,14,14,14,0.0,30,0,0.0,0,\N,0.0,0.0,16,lost
19708,819,738,133,42,16,15,15,15,0.0,30,0,0.0,0,\N,0.0,0.0,16,lost
19709,819,739,152,40,15,\N,R,16,0.0,17,0,0.0,0,\N,0.0,0.0,5,lost
19710,819,641,6,6,3,\N,R,17,0.0,13,0,0.0,0,\N,0.0,0.0,3,lost
19711,819,554,128,16,5,\N,R,18,0.0,13,0,0.0,0,\N,0.0,0.0,3,lost
19712,819,663,148,36,7,\N,R,19,0.0,10,0,0.0,0,\N,0.0,0.0,20,lost
19713,819,627,6,22,17,\N,R,20,0.0,6,0,0.0,0,\N,0.0,0.0,7,lost
19714,819,581,133,26,11,\N,R,21,0.0,3,0,0.0,0,\N,0.0,0.0,86,lost
19715,819,475,151,32,10,\N,R,22,0.0,0,0,0.0,0,\N,0.0,0.0,5,lost
19716,820,647,6,8,1,1,1,1,9.0,77,3:00:00.0,10800.0,0,\N,0.0,0.0,1,win
19717,820,642,6,10,2,2,2,2,6.0,76,0,0.0,0,\N,0.0,0.0,11,lost
19718,820,641,6,12,3,3,3,3,4.0,75,0,0.0,0,\N,0.0,0.0,12,lost
19719,820,626,128,2,5,4,4,4,3.0,74,0,0.0,0,\N,0.0,0.0,13,lost
19720,820,427,141,44,6,5,5,5,2.0,72,0,0.0,0,\N,0.0,0.0,15,lost
19721,820,581,133,22,8,6,6,6,0.0,70,0,0.0,0,\N,0.0,0.0,17,lost
19722,820,554,128,4,4,7,7,7,0.0,70,0,0.0,0,\N,0.0,0.0,17,lost
19723,820,741,105,28,18,8,8,8,0.0,70,0,0.0,0,\N,0.0,0.0,17,lost
19724,820,651,133,20,14,9,9,9,0.0,70,0,0.0,0,\N,0.0,0.0,17,lost
19725,820,704,133,24,10,10,10,10,0.0,68,0,0.0,0,\N,0.0,0.0,19,lost
19726,820,723,6,34,17,11,11,11,0.0,66,0,0.0,0,\N,0.0,0.0,45,lost
19727,820,740,6,38,16,12,12,12,0.0,63,0,0.0,0,\N,0.0,0.0,111,lost
19728,820,669,128,6,7,\N,R,13,0.0,56,0,0.0,0,\N,0.0,0.0,109,lost
19729,820,578,87,42,15,\N,R,14,0.0,51,0,0.0,0,\N,0.0,0.0,80,lost
19730,820,640,105,16,12,\N,R,15,0.0,34,0,0.0,0,\N,0.0,0.0,23,lost
19731,820,687,126,26,13,\N,R,16,0.0,17,0,0.0,0,\N,0.0,0.0,8,lost
19732,820,627,6,14,9,\N,R,17,0.0,17,0,0.0,0,\N,0.0,0.0,5,lost
19733,820,660,141,32,20,\N,R,18,0.0,15,0,0.0,0,\N,0.0,0.0,5,lost
19734,820,501,105,18,11,\N,R,19,0.0,7,0,0.0,0,\N,0.0,0.0,6,lost
19735,820,722,6,40,19,\N,R,20,0.0,2,0,0.0,0,\N,0.0,0.0,5,lost
19736,821,647,6,15,2,1,1,1,9.0,85,2:46:11.0,9971.0,0,\N,0.0,0.0,1,win
19737,821,641,6,17,3,2,2,2,6.0,84,0,0.0,0,\N,0.0,0.0,11,lost
19738,821,578,87,9,7,3,3,3,4.0,83,0,0.0,0,\N,0.0,0.0,12,lost
19739,821,742,125,6,8,4,4,4,3.0,83,0,0.0,0,\N,0.0,0.0,12,lost
19740,821,743,125,5,9,5,5,5,2.0,82,0,0.0,0,\N,0.0,0.0,13,lost
19741,821,642,6,16,1,6,6,6,0.0,82,0,0.0,0,\N,0.0,0.0,13,lost
19742,821,686,87,8,6,7,7,7,0.0,82,0,0.0,0,\N,0.0,0.0,13,lost
19743,821,456,6,14,19,8,8,8,0.0,82,0,0.0,0,\N,0.0,0.0,13,lost
19744,821,744,125,4,5,9,9,9,0.0,82,0,0.0,0,\N,0.0,0.0,13,lost
19745,821,687,6,21,20,10,10,10,0.0,81,0,0.0,0,\N,0.0,0.0,14,lost
19746,821,669,128,26,10,11,11,11,0.0,81,0,0.0,0,\N,0.0,0.0,14,lost
19747,821,745,126,1,12,12,12,12,0.0,80,0,0.0,0,\N,0.0,0.0,15,lost
19748,821,723,6,19,15,13,13,13,0.0,80,0,0.0,0,\N,0.0,0.0,15,lost
19749,821,660,141,27,23,14,14,14,0.0,79,0,0.0,0,\N,0.0,0.0,16,lost
19750,821,651,133,31,29,15,15,15,0.0,79,0,0.0,0,\N,0.0,0.0,16,lost
19751,821,664,125,3,17,16,16,16,0.0,79,0,0.0,0,\N,0.0,0.0,16,lost
19752,821,501,105,33,32,17,17,17,0.0,78,0,0.0,0,\N,0.0,0.0,17,lost
19753,821,746,105,34,28,18,18,18,0.0,77,0,0.0,0,\N,0.0,0.0,18,lost
19754,821,640,105,32,31,19,19,19,0.0,76,0,0.0,0,\N,0.0,0.0,19,lost
19755,821,688,87,10,18,20,20,20,0.0,76,0,0.0,0,\N,0.0,0.0,19,lost
19756,821,705,148,23,25,21,21,21,0.0,75,0,0.0,0,\N,0.0,0.0,88,lost
19757,821,689,87,11,13,22,22,22,0.0,69,0,0.0,0,\N,0.0,0.0,116,lost
19758,821,581,133,29,14,\N,R,23,0.0,73,0,0.0,0,\N,0.0,0.0,80,lost
19759,821,708,133,30,11,\N,R,24,0.0,44,0,0.0,0,\N,0.0,0.0,5,lost
19760,821,475,151,12,16,\N,R,25,0.0,36,0,0.0,0,\N,0.0,0.0,5,lost
19761,821,427,128,25,21,\N,R,26,0.0,21,0,0.0,0,\N,0.0,0.0,6,lost
19762,821,738,133,28,26,\N,R,27,0.0,19,0,0.0,0,\N,0.0,0.0,5,lost
19763,821,747,87,7,22,\N,R,28,0.0,14,0,0.0,0,\N,0.0,0.0,5,lost
19764,821,626,128,24,4,\N,R,29,0.0,9,0,0.0,0,\N,0.0,0.0,8,lost
19765,821,721,6,20,24,\N,R,30,0.0,3,0,0.0,0,\N,0.0,0.0,23,lost
19766,821,748,105,35,27,\N,R,31,0.0,0,0,0.0,0,\N,0.0,0.0,23,lost
19767,821,749,152,2,0,\N,W,32,0.0,0,0,0.0,0,\N,0.0,0.0,54,lost
19768,822,647,6,101,1,1,1,1,9.0,18,3:06:13.3,11173.3,0,\N,0.0,0.0,1,win
19769,822,642,6,102,2,2,2,2,6.0,18,14.1,11187.4,0,\N,0.0,0.0,1,lost
19770,822,723,6,117,6,3,3,3,4.0,18,7:10.1,11603.4,0,\N,0.0,0.0,1,lost
19771,822,641,6,103,5,4,4,4,3.0,17,0,0.0,0,\N,0.0,0.0,11,lost
19772,822,554,128,108,11,5,5,5,2.0,17,0,0.0,0,\N,0.0,0.0,11,lost
19773,822,736,6,119,17,6,6,6,0.0,16,0,0.0,0,\N,0.0,0.0,12,lost
19774,822,751,144,121,12,7,7,7,0.0,16,0,0.0,0,\N,0.0,0.0,12,lost
19775,822,724,144,125,15,8,8,8,0.0,16,0,0.0,0,\N,0.0,0.0,12,lost
19776,822,752,147,124,22,9,9,9,0.0,15,0,0.0,0,\N,0.0,0.0,13,lost
19777,822,660,133,113,32,10,10,10,0.0,15,0,0.0,0,\N,0.0,0.0,13,lost
19778,822,753,144,128,8,11,11,11,0.0,14,0,0.0,0,\N,0.0,0.0,14,lost
19779,822,709,145,135,29,12,12,12,0.0,14,0,0.0,0,\N,0.0,0.0,14,lost
19780,822,626,128,107,4,\N,R,13,0.0,8,0,0.0,0,\N,0.0,0.0,3,lost
19781,822,712,147,123,9,\N,R,14,0.0,7,0,0.0,0,\N,0.0,0.0,31,lost
19782,822,738,133,120,14,\N,R,15,0.0,6,0,0.0,0,\N,0.0,0.0,6,lost
19783,822,750,144,126,19,\N,R,16,0.0,5,0,0.0,0,\N,0.0,0.0,5,lost
19784,822,754,145,110,25,\N,R,17,0.0,5,0,0.0,0,\N,0.0,0.0,31,lost
19785,822,715,145,130,30,\N,R,18,0.0,5,0,0.0,0,\N,0.0,0.0,80,lost
19786,822,748,105,116,26,\N,R,19,0.0,4,0,0.0,0,\N,0.0,0.0,109,lost
19787,822,710,145,136,23,\N,R,20,0.0,3,0,0.0,0,\N,0.0,0.0,31,lost
19788,822,755,6,118,24,\N,R,21,0.0,3,0,0.0,0,\N,0.0,0.0,22,lost
19789,822,749,152,114,21,\N,R,22,0.0,2,0,0.0,0,\N,0.0,0.0,51,lost
19790,822,427,128,109,3,\N,R,23,0.0,1,0,0.0,0,\N,0.0,0.0,3,lost
19791,822,756,144,127,7,\N,R,24,0.0,1,0,0.0,0,\N,0.0,0.0,6,lost
19792,822,697,105,105,10,\N,D,25,0.0,1,0,0.0,0,\N,0.0,0.0,2,lost
19793,822,632,133,112,13,\N,R,26,0.0,1,0,0.0,0,\N,0.0,0.0,6,lost
19794,822,692,144,122,18,\N,R,27,0.0,1,0,0.0,0,\N,0.0,0.0,31,lost
19795,822,757,144,129,20,\N,R,28,0.0,1,0,0.0,0,\N,0.0,0.0,31,lost
19796,822,722,6,104,27,\N,R,29,0.0,1,0,0.0,0,\N,0.0,0.0,23,lost
19797,822,746,105,115,16,\N,R,30,0.0,0,0,0.0,0,\N,0.0,0.0,31,lost
19798,823,647,6,2,1,1,1,1,9.0,90,2:53:28.5,10408.5,0,\N,0.0,0.0,1,win
19799,823,642,6,4,2,2,2,2,6.0,90,40.1,10448.6,0,\N,0.0,0.0,1,lost
19800,823,633,6,6,4,3,3,3,4.0,90,1:34.4,10502.9,0,\N,0.0,0.0,1,lost
19801,823,578,87,32,3,4,4,4,3.0,88,0,0.0,0,\N,0.0,0.0,12,lost
19802,823,626,128,10,6,5,5,5,2.0,87,0,0.0,0,\N,0.0,0.0,13,lost
19803,823,427,128,12,5,6,6,6,0.0,87,0,0.0,0,\N,0.0,0.0,13,lost
19804,823,708,133,28,10,7,7,7,0.0,85,0,0.0,0,\N,0.0,0.0,15,lost
19805,823,651,133,26,9,8,8,8,0.0,84,0,0.0,0,\N,0.0,0.0,16,lost
19806,823,622,105,16,16,9,9,9,0.0,83,0,0.0,0,\N,0.0,0.0,17,lost
19807,823,663,148,34,7,\N,R,10,0.0,76,0,0.0,0,\N,0.0,0.0,67,lost
19808,823,475,151,36,18,\N,R,11,0.0,73,0,0.0,0,\N,0.0,0.0,5,lost
19809,823,758,133,30,14,\N,N,12,0.0,70,0,0.0,0,\N,0.0,0.0,62,lost
19810,823,744,125,22,13,\N,R,13,0.0,27,0,0.0,0,\N,0.0,0.0,51,lost
19811,823,735,6,24,17,\N,R,14,0.0,19,0,0.0,0,\N,0.0,0.0,5,lost
19812,823,632,141,14,11,\N,R,15,0.0,15,0,0.0,0,\N,0.0,0.0,8,lost
19813,823,554,128,8,6,\N,R,16,0.0,10,0,0.0,0,\N,0.0,0.0,10,lost
19814,823,759,105,20,15,\N,R,17,0.0,7,0,0.0,0,\N,0.0,0.0,24,lost
19815,823,746,105,18,12,\N,R,18,0.0,4,0,0.0,0,\N,0.0,0.0,109,lost
19816,824,647,6,12,1,1,1,1,8.5,80,2:50:45.6,10245.6,0,\N,0.0,0.0,1,win
19817,824,498,105,26,5,2,2,2,6.5,80,1:01.8,10307.4,0,\N,0.0,0.0,1,lost
19818,824,633,6,16,2,3,3,3,4.0,80,2:04.2,10369.8,0,\N,0.0,0.0,1,lost
19819,824,642,6,10,3,4,4,4,3.0,80,2:11.4,10377.0,0,\N,0.0,0.0,1,lost
